request_count,endpoint_hits,global_traffic,hour,label
178,15,257,9,1
188,9,341,16,1
90,9,330,20,1
112,15,334,1,1
128,12,500,9,1
193,8,345,1,1
112,10,269,19,1
177,14,206,12,1
95,15,406,10,1
138,5,439,7,1
198,5,484,8,1
200,6,276,16,1
126,14,268,16,1
197,14,479,8,1
88,12,415,6,1
194,12,402,21,1
136,15,444,14,1
104,15,355,19,1
80,7,274,13,1
80,10,473,6,1
111,6,414,6,1
104,15,211,8,1
86,10,301,10,1
130,11,333,12,1
160,9,366,7,1
162,8,253,21,1
192,7,252,23,1
144,14,388,20,1
125,6,386,11,1
109,5,497,4,1
98,13,311,2,1
164,9,283,14,1
112,8,453,22,1
133,10,445,9,1
179,15,359,13,1
179,9,419,10,1
140,5,301,20,1
192,13,389,6,1
172,8,461,10,1
154,12,227,19,1
127,11,455,10,1
80,12,451,21,1
168,6,364,14,1
137,9,352,22,1
181,7,209,8,1
151,11,425,19,1
156,8,336,0,1
123,15,220,17,1
131,9,440,7,1
158,7,283,11,1
85,9,429,23,1
95,9,314,9,1
113,5,408,9,1
192,6,230,20,1
101,6,415,10,1
102,7,232,20,1
114,7,351,1,1
132,11,482,22,1
152,14,236,9,1
198,5,200,3,1
135,9,247,9,1
158,9,490,0,1
181,9,203,13,1
107,15,236,20,1
103,7,445,16,1
125,7,479,3,1
130,10,280,3,1
118,6,263,10,1
167,6,331,13,1
165,11,313,8,1
143,7,486,19,1
81,14,346,1,1
92,11,431,3,1
196,13,310,0,1
130,13,495,12,1
188,10,468,8,1
178,9,375,5,1
115,13,267,14,1
133,15,246,23,1
192,6,386,9,1
183,12,423,13,1
115,14,214,17,1
93,11,336,5,1
164,5,383,1,1
177,5,258,19,1
190,8,270,20,1
186,14,395,1,1
158,8,225,21,1
154,6,225,2,1
108,15,335,22,1
169,6,494,14,1
173,9,293,17,1
144,12,434,0,1
147,12,287,1,1
86,8,379,1,1
142,9,252,7,1
159,10,241,6,1
125,7,236,14,1
105,6,319,12,1
182,15,233,1,1
165,8,481,5,1
116,10,356,14,1
186,13,314,20,1
156,15,403,13,1
107,10,461,11,1
139,14,334,3,1
144,7,470,16,1
98,13,272,0,1
84,9,202,2,1
84,14,341,4,1
173,12,227,7,1
136,12,256,23,1
150,7,276,17,1
87,15,332,4,1
162,12,220,0,1
110,8,498,15,1
86,12,232,20,1
184,7,372,8,1
168,9,413,6,1
107,15,452,12,1
171,11,313,20,1
88,5,458,4,1
133,7,316,12,1
87,13,223,8,1
171,13,293,17,1
165,10,299,4,1
136,7,230,8,1
112,10,276,21,1
139,9,440,18,1
115,9,331,23,1
160,6,467,5,1
94,15,408,23,1
164,11,355,4,1
145,5,484,11,1
94,11,321,1,1
198,14,314,15,1
141,11,304,6,1
147,13,279,20,1
146,10,427,7,1
156,12,350,4,1
181,6,482,17,1
101,11,345,3,1
138,15,275,7,1
94,7,438,21,1
141,13,249,5,1
168,11,328,23,1
113,13,424,6,1
90,14,305,13,1
106,8,332,1,1
139,14,489,2,1
136,5,296,16,1
190,9,496,15,1
154,14,496,11,1
178,14,410,18,1
148,11,242,8,1
177,11,478,11,1
124,9,270,12,1
123,5,433,1,1
116,12,225,20,1
172,11,320,14,1
195,15,373,5,1
89,8,456,10,1
88,14,216,9,1
96,12,366,20,1
93,9,410,20,1
170,7,430,22,1
190,13,394,6,1
101,7,266,12,1
101,10,498,3,1
195,7,260,3,1
94,8,358,21,1
178,10,400,16,1
112,8,202,1,1
97,15,407,3,1
135,5,466,11,1
96,15,379,15,1
103,5,487,21,1
144,10,478,12,1
180,11,461,5,1
99,5,448,15,1
173,12,454,20,1
178,6,417,14,1
183,9,394,22,1
141,13,266,10,1
89,11,351,2,1
124,7,208,20,1
136,13,399,23,1
103,9,456,17,1
181,12,431,22,1
136,6,451,17,1
95,9,367,9,1
197,13,464,8,1
145,5,463,13,1
136,11,429,8,1
85,14,373,12,1
168,12,407,13,1
155,10,323,11,1
83,12,437,1,1
198,9,436,10,1
166,13,446,5,1
83,7,257,13,1
111,10,212,0,1
126,6,453,13,1
189,11,344,22,1
179,13,404,15,1
150,10,221,3,1
139,7,463,19,1
97,7,468,17,1
137,13,467,0,1
103,10,299,23,1
200,8,430,0,1
157,10,310,13,1
176,7,451,12,1
91,8,339,7,1
161,14,236,18,1
131,5,345,7,1
103,9,222,11,1
169,7,390,14,1
163,12,370,14,1
91,5,489,23,1
193,8,484,10,1
196,14,353,11,1
181,12,262,11,1
192,7,363,15,1
93,13,376,0,1
128,7,317,1,1
144,7,329,19,1
94,6,438,18,1
200,13,287,2,1
147,15,455,21,1
99,7,255,3,1
191,14,237,6,1
131,13,263,18,1
176,10,291,10,1
136,7,257,9,1
88,13,408,10,1
182,6,415,16,1
107,12,440,12,1
96,11,337,1,1
93,9,437,17,1
124,12,452,22,1
134,5,300,11,1
121,11,496,16,1
179,12,478,15,1
122,6,462,0,1
199,9,418,3,1
104,15,429,11,1
83,10,362,5,1
101,7,431,5,1
192,10,376,14,1
175,13,346,6,1
115,15,201,7,1
126,14,456,0,1
110,9,356,6,1
85,15,483,16,1
93,12,345,12,1
105,13,411,14,1
195,8,219,11,1
194,13,441,22,1
92,9,333,5,1
110,13,289,18,1
166,5,374,22,1
141,11,330,13,1
90,6,241,11,1
137,15,246,21,1
122,7,255,22,1
180,9,483,19,1
107,14,288,20,1
190,5,300,8,1
122,11,460,12,1
160,11,346,13,1
104,13,316,21,1
170,8,430,10,1
83,15,310,10,1
146,14,213,10,1
103,12,340,20,1
113,11,306,9,1
191,5,339,12,1
94,6,464,15,1
87,15,438,19,1
165,14,488,8,1
173,10,292,19,1
151,5,385,14,1
158,11,478,11,1
200,5,477,20,1
140,15,271,3,1
129,7,383,18,1
174,13,411,9,1
90,5,280,6,1
196,8,312,14,1
135,12,494,11,1
165,13,498,22,1
114,11,404,4,1
123,14,363,22,1
99,13,459,21,1
151,11,344,18,1
94,14,275,17,1
111,10,226,4,1
191,10,409,14,1
161,7,206,19,1
89,11,238,22,1
139,9,310,1,1
132,7,471,1,1
136,13,207,21,1
181,6,440,15,1
104,15,402,20,1
172,12,314,3,1
184,11,340,22,1
112,11,322,10,1
116,10,308,17,1
104,5,409,23,1
81,10,411,20,1
181,6,219,13,1
144,13,306,4,1
151,15,289,14,1
133,12,389,13,1
179,13,308,22,1
154,10,237,11,1
144,11,429,17,1
97,14,363,23,1
199,6,300,12,1
180,9,491,2,1
144,7,468,16,1
89,8,313,22,1
189,8,400,5,1
140,14,222,7,1
153,12,392,3,1
100,14,369,0,1
132,6,351,13,1
199,15,341,5,1
106,13,352,16,1
171,15,301,2,1
176,10,476,8,1
137,9,403,15,1
178,13,355,8,1
200,6,433,21,1
115,7,241,2,1
111,7,362,18,1
167,8,395,10,1
196,11,261,4,1
139,8,453,5,1
105,13,240,13,1
138,5,285,11,1
168,5,363,22,1
84,11,467,9,1
125,7,238,13,1
196,14,426,8,1
156,8,254,16,1
124,5,304,13,1
184,9,347,0,1
152,5,272,20,1
142,14,462,23,1
81,9,484,21,1
150,5,372,13,1
91,14,245,19,1
104,14,214,7,1
180,13,269,19,1
82,15,468,13,1
122,14,240,0,1
110,5,348,16,1
150,8,475,20,1
191,12,238,6,1
153,6,222,0,1
100,11,364,16,1
102,13,498,15,1
92,10,257,4,1
131,15,254,1,1
85,5,207,14,1
179,15,361,20,1
190,13,437,9,1
169,6,217,5,1
146,14,294,5,1
85,10,273,16,1
128,13,234,1,1
129,10,232,1,1
132,15,288,1,1
182,15,205,15,1
166,8,446,14,1
172,7,200,0,1
198,9,322,4,1
111,8,283,20,1
170,5,353,21,1
157,9,247,14,1
122,15,238,14,1
127,13,327,7,1
155,13,274,0,1
183,15,479,13,1
180,6,449,12,1
96,11,346,6,1
89,14,345,11,1
178,12,331,6,1
104,13,281,11,1
134,9,404,19,1
82,9,365,16,1
171,6,381,1,1
174,9,335,20,1
183,7,237,9,1
82,6,248,13,1
155,11,440,18,1
143,15,202,2,1
97,7,328,10,1
140,6,477,2,1
112,13,202,11,1
113,9,433,19,1
144,13,264,13,1
120,11,332,12,1
107,12,443,20,1
182,6,220,7,1
107,14,353,10,1
177,11,362,3,1
111,9,332,23,1
200,10,239,8,1
91,11,337,12,1
133,12,437,5,1
87,5,463,1,1
118,15,403,1,1
184,8,493,20,1
143,9,390,14,1
116,6,230,5,1
107,9,349,12,1
147,11,314,18,1
169,9,312,10,1
156,11,313,20,1
129,9,246,15,1
118,14,380,9,1
151,8,384,2,1
157,12,321,9,1
117,10,406,23,1
159,5,310,1,1
117,5,404,20,1
103,15,488,18,1
113,9,442,9,1
105,5,383,1,1
135,6,267,5,1
184,13,228,12,1
184,6,313,20,1
134,10,436,18,1
95,8,289,18,1
87,13,313,6,1
169,8,386,16,1
115,14,493,2,1
158,7,299,12,1
158,14,284,9,1
168,11,434,22,1
166,11,286,13,1
96,11,391,1,1
98,15,219,18,1
188,15,488,0,1
175,6,461,0,1
109,12,238,17,1
189,9,302,9,1
99,9,461,13,1
171,7,223,23,1
96,12,497,16,1
181,15,380,18,1
163,9,295,21,1
189,7,439,13,1
81,15,478,12,1
176,8,295,11,1
107,7,405,22,1
159,6,238,17,1
128,8,271,4,1
153,10,500,2,1
137,13,477,1,1
190,7,471,12,1
113,15,436,2,1
100,14,234,13,1
134,8,305,15,1
184,11,465,4,1
166,12,493,15,1
175,10,216,6,1
145,6,228,7,1
112,12,450,8,1
197,13,425,1,1
150,5,355,15,1
163,8,386,13,1
107,15,370,4,1
199,7,361,15,1
109,12,446,7,1
158,8,229,2,1
175,7,375,22,1
87,15,261,9,1
185,6,471,3,1
173,7,200,14,1
138,15,291,5,1
172,15,363,19,1
100,14,411,1,1
198,11,278,7,1
103,9,240,5,1
189,7,271,12,1
88,5,202,23,1
97,14,310,4,1
156,12,448,17,1
178,7,403,18,1
88,11,383,1,1
169,9,484,5,1
200,9,321,14,1
90,11,464,20,1
131,6,276,18,1
139,6,373,4,1
112,15,258,15,1
123,13,211,19,1
140,5,239,5,1
174,9,422,5,1
120,12,231,0,1
154,14,286,12,1
186,6,346,4,1
189,10,381,14,1
81,5,224,19,1
191,12,423,16,1
175,10,317,9,1
86,15,349,23,1
188,10,362,16,1
107,12,432,8,1
152,7,317,18,1
134,7,453,22,1
91,10,377,1,1
116,5,441,5,1
140,5,452,23,1
187,15,393,17,1
195,7,328,15,1
126,6,391,5,1
139,11,216,20,1
146,12,341,21,1
146,10,491,9,1
172,6,217,1,1
101,13,496,14,1
107,9,457,9,1
198,8,338,22,1
161,6,250,1,1
165,8,208,22,1
106,15,462,14,1
135,7,405,14,1
157,15,261,21,1
163,8,459,20,1
155,9,311,7,1
94,15,334,12,1
165,7,494,1,1
112,11,330,14,1
130,6,456,8,1
85,10,311,16,1
95,6,476,12,1
167,8,324,11,1
124,6,386,20,1
196,9,333,9,1
172,11,312,19,1
98,13,393,11,1
199,9,395,8,1
90,15,347,11,1
83,14,293,11,1
88,11,460,7,1
151,11,236,22,1
143,14,479,11,1
89,13,206,16,1
111,13,322,12,1
83,15,260,10,1
113,9,271,5,1
116,11,460,14,1
159,10,269,13,1
88,13,257,15,1
169,15,290,0,1
101,5,273,12,1
120,14,385,2,1
115,15,371,18,1
119,12,474,22,1
118,7,360,16,1
164,12,258,1,1
146,10,470,6,1
174,13,386,6,1
122,5,390,21,1
98,8,388,21,1
182,10,448,17,1
127,11,205,7,1
121,10,375,17,1
174,12,343,18,1
177,14,227,0,1
177,14,385,5,1
163,10,266,7,1
93,9,371,17,1
196,6,209,16,1
183,7,320,14,1
150,9,261,6,1
133,11,450,9,1
94,8,446,20,1
176,15,231,6,1
181,6,326,4,1
184,11,382,1,1
186,8,216,9,1
124,6,417,5,1
187,8,345,10,1
125,5,410,2,1
152,15,337,21,1
186,12,357,18,1
148,15,205,19,1
105,8,209,5,1
110,10,388,21,1
86,8,399,18,1
151,6,338,8,1
176,12,498,16,1
136,6,464,1,1
167,12,415,16,1
101,10,340,15,1
195,10,377,15,1
154,9,249,17,1
194,11,442,10,1
169,9,267,18,1
180,7,245,21,1
155,14,381,23,1
84,5,244,21,1
169,12,233,0,1
101,5,213,9,1
166,7,342,17,1
129,9,352,14,1
85,5,488,22,1
110,12,288,14,1
111,6,393,11,1
175,7,441,11,1
156,10,442,11,1
87,15,343,8,1
113,15,435,22,1
92,7,320,4,1
147,10,427,17,1
104,7,448,23,1
181,10,217,3,1
163,7,339,0,1
131,14,229,12,1
188,11,324,20,1
185,6,246,3,1
100,10,490,14,1
107,12,244,13,1
92,6,436,22,1
159,10,407,23,1
108,12,269,16,1
125,7,294,18,1
182,8,304,22,1
147,14,476,11,1
152,15,390,22,1
80,5,297,15,1
187,7,285,4,1
179,15,316,5,1
152,13,255,10,1
104,7,280,18,1
118,6,428,21,1
121,10,209,7,1
114,8,333,14,1
153,15,354,0,1
104,5,495,8,1
111,14,463,12,1
198,15,346,15,1
104,7,291,0,1
92,15,297,17,1
184,9,308,15,1
184,10,343,10,1
143,7,496,20,1
84,12,488,13,1
102,5,369,13,1
126,15,282,13,1
97,14,360,21,1
137,12,449,14,1
149,15,327,11,1
154,9,264,10,1
137,9,333,16,1
113,15,377,0,1
97,15,341,23,1
148,8,440,23,1
100,12,256,4,1
158,10,388,21,1
174,6,386,11,1
119,8,428,6,1
169,11,288,4,1
95,15,335,20,1
165,12,423,14,1
143,5,362,8,1
189,5,472,18,1
120,15,487,2,1
95,8,469,23,1
129,13,337,10,1
92,7,416,6,1
123,5,422,20,1
146,12,287,21,1
91,15,259,14,1
128,7,384,10,1
173,15,214,6,1
151,8,217,21,1
125,8,279,2,1
88,10,330,14,1
146,15,481,23,1
143,15,457,13,1
140,6,285,21,1
88,7,362,23,1
145,11,298,10,1
115,6,323,21,1
100,8,307,17,1
96,14,224,19,1
152,6,347,2,1
168,5,308,10,1
116,12,312,18,1
119,14,491,0,1
197,13,217,12,1
88,8,346,2,1
182,12,293,16,1
185,6,265,15,1
132,7,389,6,1
128,13,402,7,1
160,5,404,9,1
92,10,348,19,1
134,10,370,16,1
166,9,310,9,1
186,10,429,2,1
138,11,367,10,1
167,12,269,20,1
174,14,383,22,1
143,8,356,13,1
155,11,236,21,1
126,15,374,16,1
146,13,352,10,1
168,6,311,4,1
89,14,230,10,1
141,7,447,8,1
175,6,344,3,1
99,7,203,5,1
182,5,313,5,1
111,9,201,15,1
129,10,243,18,1
94,11,337,23,1
91,12,242,8,1
81,14,326,0,1
180,15,334,13,1
176,5,472,12,1
192,7,293,15,1
116,12,468,3,1
87,10,392,4,1
190,10,307,9,1
164,10,403,8,1
89,14,470,8,1
160,9,311,18,1
140,6,244,1,1
112,12,260,6,1
97,11,403,22,1
116,13,419,11,1
194,15,337,9,1
119,9,424,4,1
109,11,406,6,1
195,13,478,7,1
114,12,417,13,1
140,14,282,2,1
117,12,238,16,1
180,11,356,5,1
161,12,474,14,1
159,5,469,23,1
104,6,254,0,1
155,6,493,14,1
145,6,452,15,1
130,6,215,4,1
129,5,239,1,1
173,9,388,20,1
165,5,344,8,1
194,6,282,10,1
105,10,402,7,1
89,15,236,10,1
184,8,434,7,1
171,7,321,3,1
192,15,490,12,1
128,12,370,8,1
146,9,368,2,1
130,6,464,22,1
97,12,374,23,1
134,14,288,10,1
146,14,266,7,1
141,13,235,1,1
178,8,230,18,1
199,7,325,0,1
181,15,431,23,1
98,7,319,12,1
141,11,422,20,1
110,7,407,6,1
148,6,256,9,1
191,13,324,2,1
195,12,258,12,1
162,6,215,22,1
163,10,292,4,1
195,10,284,22,1
200,15,329,8,1
190,9,483,15,1
138,8,379,17,1
126,15,462,13,1
105,6,425,21,1
152,7,223,9,1
190,9,328,12,1
107,10,442,16,1
172,12,356,5,1
171,9,237,20,1
120,14,343,5,1
172,15,334,4,1
135,15,452,12,1
173,7,263,19,1
172,14,266,11,1
195,14,493,15,1
118,15,250,7,1
101,10,448,21,1
150,10,224,16,1
200,13,420,11,1
179,13,449,15,1
193,8,300,16,1
145,10,341,7,1
132,9,467,0,1
97,13,317,0,1
166,13,264,0,1
94,6,200,10,1
138,10,278,17,1
94,6,346,22,1
198,11,271,6,1
169,15,237,4,1
139,11,336,4,1
145,11,417,3,1
104,9,261,1,1
163,12,276,15,1
146,15,333,8,1
116,14,253,16,1
186,13,476,2,1
187,9,264,7,1
185,6,307,20,1
98,14,322,11,1
193,7,309,11,1
134,13,287,8,1
86,5,414,19,1
133,11,379,19,1
104,12,434,8,1
178,12,431,18,1
119,8,484,9,1
83,14,275,22,1
111,15,499,2,1
167,13,253,16,1
137,5,382,2,1
176,10,481,17,1
140,15,413,8,1
158,11,269,6,1
116,7,400,20,1
142,14,291,7,1
135,11,479,14,1
101,12,312,8,1
128,6,385,9,1
120,10,409,19,1
96,9,318,1,1
199,13,333,16,1
131,14,375,4,1
158,7,385,8,1
99,7,432,16,1
199,5,298,6,1
175,15,387,16,1
160,7,479,23,1
170,11,447,9,1
112,15,497,5,1
175,10,441,20,1
142,15,244,8,1
161,5,315,20,1
132,11,437,16,1
193,14,446,11,1
138,13,224,1,1
159,13,248,9,1
186,8,474,5,1
86,6,369,18,1
90,7,349,6,1
83,13,284,16,1
102,8,368,18,1
151,10,454,7,1
171,8,333,16,1
161,6,443,6,1
159,8,434,21,1
129,8,379,1,1
157,14,453,1,1
147,9,201,5,1
139,15,442,16,1
86,8,465,13,1
126,6,358,2,1
155,6,317,8,1
117,10,284,14,1
105,14,227,10,1
111,11,435,1,1
157,9,409,22,1
83,11,370,3,1
163,15,346,23,1
81,6,448,10,1
137,7,236,21,1
195,15,271,9,1
91,11,275,9,1
94,11,241,16,1
149,12,210,4,1
131,13,461,20,1
166,13,295,12,1
180,11,421,23,1
145,13,309,17,1
85,12,369,5,1
172,9,310,10,1
108,7,371,23,1
195,12,260,10,1
96,5,337,9,1
85,6,375,3,1
178,14,485,11,1
157,10,296,0,1
87,7,436,11,1
166,14,218,10,1
81,5,468,2,1
159,13,202,12,1
133,12,289,4,1
145,13,276,19,1
114,14,306,13,1
130,5,466,5,1
98,14,382,16,1
99,8,214,22,1
167,11,458,1,1
169,11,252,20,1
171,9,203,18,1
131,12,385,15,1
157,8,498,7,1
177,14,394,21,1
145,15,421,13,1
178,12,372,0,1
120,13,357,4,1
174,10,416,3,1
168,6,359,12,1
150,9,337,4,1
178,11,330,6,1
106,14,419,13,1
139,12,298,17,1
144,6,455,18,1
185,7,477,11,1
102,11,318,6,1
188,14,385,16,1
81,6,229,20,1
95,11,406,20,1
139,13,447,4,1
141,13,472,18,1
107,11,487,8,1
183,9,270,4,1
143,11,378,1,1
96,11,201,20,1
102,9,355,19,1
165,13,410,1,1
149,14,249,20,1
152,15,338,16,1
139,9,243,13,1
152,12,442,9,1
134,13,306,8,1
168,15,261,19,1
90,9,409,16,1
162,9,316,10,1
176,15,356,10,1
156,11,411,5,1
170,5,226,21,1
153,8,289,14,1
132,9,419,15,1
150,9,205,13,1
143,6,379,6,1
127,8,242,11,1
110,15,433,10,1
98,11,313,19,1
155,14,230,12,1
164,9,220,12,1
125,15,458,11,1
130,10,424,21,1
130,7,383,7,1
110,14,266,0,1
162,7,249,14,1
118,11,265,2,1
142,9,442,17,1
117,6,255,8,1
116,10,245,6,1
189,12,378,15,1
82,12,380,3,1
122,7,492,10,1
167,14,373,4,1
173,11,429,19,1
154,9,450,16,1
147,13,472,19,1
100,15,202,11,1
158,13,477,12,1
84,7,267,6,1
165,8,299,23,1
89,6,253,4,1
135,14,444,2,1
101,8,332,2,1
82,14,299,15,1
200,10,218,4,1
199,8,260,7,1
82,8,372,16,1
145,10,297,16,1
164,14,240,6,1
171,6,263,22,1
180,14,218,16,1
134,14,214,3,1
197,13,464,3,1
93,14,468,22,1
163,9,207,10,1
107,15,375,5,1
124,9,448,8,1
80,11,215,16,1
87,9,423,0,1
138,11,468,7,1
137,11,335,8,1
188,6,468,11,1
143,15,282,10,1
137,13,409,10,1
171,13,346,21,1
127,10,373,6,1
197,10,326,3,1
110,14,416,18,1
118,7,314,21,1
171,9,304,20,1
153,7,288,6,1
120,13,411,11,1
194,13,264,15,1
142,12,244,15,1
153,14,439,0,1
187,10,449,13,1
170,8,339,21,1
96,9,405,17,1
20,1,85,2,2
40,1,112,21,2
29,1,138,7,2
41,1,75,2,2
51,1,89,10,2
28,1,148,23,2
60,1,130,1,2
53,1,57,0,2
52,1,112,18,2
53,1,93,14,2
40,1,101,21,2
38,1,50,12,2
36,1,85,20,2
51,1,121,18,2
57,1,98,0,2
31,1,130,9,2
38,1,63,2,2
28,1,98,21,2
48,1,145,19,2
29,1,135,19,2
58,1,85,12,2
46,1,137,0,2
32,1,70,2,2
56,1,59,20,2
24,1,139,22,2
27,1,83,13,2
44,1,108,21,2
59,1,137,23,2
48,1,115,10,2
37,1,109,21,2
27,1,92,4,2
58,1,93,19,2
25,1,111,23,2
51,1,68,22,2
25,1,82,0,2
41,1,125,3,2
40,1,84,9,2
30,1,51,21,2
23,1,99,2,2
22,1,147,19,2
34,1,65,2,2
55,1,148,4,2
22,1,72,6,2
58,1,120,0,2
21,1,89,13,2
43,1,63,13,2
30,1,91,18,2
52,1,73,14,2
48,1,149,7,2
42,1,133,4,2
21,1,74,11,2
55,1,59,13,2
52,1,72,18,2
32,1,100,14,2
21,1,101,15,2
32,1,64,1,2
41,1,92,9,2
38,1,57,0,2
60,1,85,18,2
34,1,144,16,2
55,1,75,10,2
58,1,87,15,2
20,1,61,20,2
54,1,81,4,2
51,1,77,2,2
33,1,123,22,2
23,1,104,23,2
33,1,105,18,2
50,1,130,6,2
39,1,77,9,2
59,1,69,11,2
42,1,144,21,2
22,1,138,22,2
57,1,120,19,2
35,1,93,18,2
24,1,110,18,2
34,1,55,4,2
55,1,80,5,2
25,1,135,2,2
49,1,55,23,2
55,1,147,6,2
51,1,145,19,2
31,1,86,0,2
47,1,52,20,2
36,1,62,18,2
45,1,78,23,2
59,1,107,12,2
53,1,145,16,2
56,1,65,15,2
23,1,51,12,2
56,1,141,23,2
44,1,50,20,2
44,1,98,22,2
20,1,138,0,2
23,1,64,21,2
40,1,112,2,2
49,1,131,12,2
30,1,121,13,2
53,1,114,20,2
34,1,76,4,2
26,1,50,20,2
21,1,59,4,2
34,1,81,5,2
51,1,102,2,2
54,1,144,8,2
50,1,132,5,2
30,1,88,11,2
28,1,74,16,2
50,1,148,18,2
59,1,89,6,2
20,1,112,17,2
50,1,129,0,2
40,1,68,20,2
31,1,144,4,2
20,1,91,0,2
29,1,54,11,2
60,1,74,15,2
58,1,143,15,2
46,1,137,6,2
50,1,142,10,2
52,1,126,18,2
39,1,149,23,2
45,1,103,7,2
30,1,108,13,2
43,1,104,23,2
23,1,121,13,2
55,1,107,15,2
35,1,118,22,2
57,1,116,20,2
58,1,61,17,2
47,1,61,0,2
26,1,95,17,2
42,1,91,15,2
57,1,81,18,2
41,1,82,10,2
32,1,66,21,2
23,1,119,21,2
33,1,148,4,2
21,1,50,19,2
59,1,82,5,2
43,1,87,5,2
33,1,69,3,2
50,1,73,13,2
59,1,98,19,2
29,1,92,7,2
37,1,52,12,2
37,1,70,13,2
48,1,137,3,2
44,1,145,21,2
25,1,99,2,2
21,1,137,4,2
29,1,121,23,2
20,1,83,14,2
45,1,88,1,2
29,1,136,2,2
60,1,82,6,2
25,1,64,0,2
46,1,129,1,2
55,1,80,10,2
22,1,92,11,2
33,1,73,22,2
37,1,132,2,2
44,1,74,21,2
47,1,113,19,2
39,1,104,16,2
47,1,133,2,2
56,1,119,7,2
37,1,103,5,2
32,1,66,23,2
51,1,57,6,2
43,1,145,4,2
34,1,75,23,2
38,1,102,19,2
58,1,138,17,2
39,1,128,8,2
57,1,98,9,2
24,1,116,18,2
36,1,111,1,2
30,1,92,6,2
22,1,119,23,2
47,1,83,4,2
57,1,139,10,2
32,1,89,13,2
35,1,138,23,2
41,1,136,19,2
42,1,96,5,2
23,1,129,14,2
39,1,150,17,2
47,1,112,23,2
59,1,113,0,2
47,1,114,5,2
20,1,89,18,2
29,1,109,21,2
57,1,149,16,2
42,1,76,10,2
49,1,136,0,2
35,1,141,5,2
39,1,98,10,2
25,1,82,10,2
48,1,82,16,2
46,1,72,17,2
46,1,71,13,2
50,1,87,17,2
21,1,100,17,2
50,1,122,0,2
45,1,116,2,2
38,1,125,20,2
40,1,133,0,2
46,1,115,17,2
56,1,97,20,2
39,1,123,6,2
21,1,135,7,2
25,1,140,16,2
38,1,54,5,2
33,1,100,6,2
50,1,130,13,2
47,1,115,17,2
47,1,91,3,2
48,1,59,14,2
52,1,134,10,2
47,1,136,9,2
28,1,93,13,2
22,1,132,6,2
53,1,100,13,2
45,1,86,23,2
20,1,139,9,2
59,1,142,22,2
34,1,100,18,2
29,1,149,2,2
42,1,71,22,2
41,1,73,6,2
43,1,120,5,2
42,1,75,18,2
43,1,100,17,2
32,1,96,8,2
50,1,134,23,2
43,1,91,14,2
51,1,118,8,2
24,1,148,5,2
46,1,89,11,2
51,1,92,13,2
43,1,113,15,2
51,1,60,4,2
43,1,65,10,2
22,1,111,3,2
25,1,126,1,2
33,1,90,7,2
51,1,89,9,2
48,1,74,2,2
21,1,63,7,2
29,1,57,17,2
23,1,137,10,2
23,1,51,10,2
26,1,75,20,2
48,1,64,3,2
58,1,98,17,2
35,1,79,22,2
27,1,75,3,2
20,1,121,22,2
53,1,82,4,2
45,1,100,23,2
36,1,73,2,2
22,1,71,1,2
53,1,124,12,2
39,1,64,19,2
24,1,134,4,2
36,1,138,22,2
42,1,104,9,2
42,1,85,9,2
46,1,114,1,2
55,1,77,11,2
49,1,76,2,2
60,1,70,2,2
40,1,71,12,2
41,1,91,14,2
44,1,61,23,2
31,1,111,9,2
39,1,63,15,2
25,1,132,9,2
56,1,89,0,2
32,1,120,1,2
54,1,103,1,2
43,1,117,0,2
41,1,143,7,2
44,1,75,0,2
21,1,74,21,2
59,1,78,15,2
39,1,83,5,2
52,1,72,22,2
47,1,137,6,2
28,1,150,0,2
57,1,68,21,2
46,1,148,10,2
38,1,58,22,2
26,1,81,4,2
46,1,141,16,2
50,1,89,14,2
23,1,101,11,2
51,1,109,1,2
26,1,103,17,2
59,1,98,21,2
39,1,79,0,2
56,1,51,20,2
34,1,90,23,2
56,1,77,15,2
26,1,71,14,2
35,1,131,9,2
24,1,116,13,2
38,1,80,18,2
32,1,119,7,2
39,1,65,1,2
56,1,147,22,2
29,1,92,22,2
25,1,122,12,2
33,1,121,1,2
54,1,69,15,2
57,1,71,1,2
59,1,140,10,2
59,1,117,7,2
46,1,56,14,2
32,1,75,1,2
35,1,114,14,2
21,1,89,9,2
57,1,73,7,2
45,1,68,23,2
49,1,84,14,2
38,1,54,14,2
42,1,57,13,2
47,1,71,8,2
53,1,103,23,2
20,1,58,2,2
43,1,58,16,2
57,1,91,10,2
46,1,136,22,2
37,1,110,5,2
59,1,65,19,2
55,1,145,17,2
30,1,72,21,2
36,1,134,7,2
40,1,144,0,2
50,1,147,16,2
28,1,91,19,2
52,1,112,17,2
21,1,66,14,2
43,1,93,2,2
59,1,59,2,2
29,1,144,1,2
23,1,61,5,2
57,1,112,16,2
27,1,64,5,2
26,1,59,3,2
56,1,50,21,2
58,1,146,20,2
41,1,111,5,2
42,1,118,17,2
51,1,75,21,2
40,1,74,19,2
31,1,113,23,2
26,1,94,6,2
40,1,52,3,2
30,1,150,19,2
36,1,116,23,2
50,1,72,10,2
38,1,112,22,2
56,1,132,15,2
27,1,91,18,2
34,1,149,16,2
21,1,134,8,2
28,1,68,11,2
36,1,55,23,2
43,1,97,18,2
22,1,137,1,2
36,1,124,11,2
29,1,82,21,2
20,1,113,14,2
29,1,132,0,2
31,1,67,17,2
52,1,113,7,2
60,1,121,10,2
24,1,63,10,2
